card_id,card_name,expansion,collection_no,stage_type,rule,category,previous_stage,hp,type,weakness,resistance,retreat,attack_count,max_damage,mean_damage,max_damage_per_energy,min_attack_cost,text,move_text,is_pokemon,is_basic,is_stage1,is_stage2,is_trainer,is_energy,is_ex,is_mega_ex,is_ace_spec,has_draw,has_search,has_gust,has_energy_accel,has_damage_boost
1087,Hand Trimmer,TEF,150,Item,,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,"Each player discards cards from their hand until they have 5 cards in their hand. Your opponent discards first. (If a player has 5 or fewer cards in their hand, they do not discard.)",,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1088,Prime Catcher,TEF,157,Item,ACE SPEC,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,"Switch in 1 of your opponent’s Benched Pokémon to the Active Spot. If you do, switch your Active Pokémon with 1 of your Benched Pokémon.",,False,False,False,False,True,False,False,False,True,False,False,True,False,False
1089,Reboot Pod,TEF,158,Item,ACE SPEC,Future,,0.0,,,,0.0,0,0.0,0.0,0.0,0,Attach a Basic Energy card from your discard pile to each of your Future Pokémon.,,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1090,Ogre’s Mask,TWM,159,Item,,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,"Choose a Pokémon {ex} in your discard pile that has “Ogerpon” in its name, and switch it with 1 of your Pokémon {ex} in play that has “Ogerpon” in its name. Any attached cards, damage counters, Special Conditions, turns in play, and any other effects remain on the new Pokémon.",,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1091,Accompanying Flute,TWM,142,Item,,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,Reveal the top 5 cards of your opponent’s deck. You may choose any number of Basic Pokémon you find there and put those Pokémon onto their Bench. Your opponent shuffles the other cards back into their deck.,,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1092,Secret Box,TWM,163,Item,ACE SPEC,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,"You can use this card only if you discard 3 other cards from your hand.

Search your deck for an Item card, a Pokémon Tool card, a Supporter card, and a Stadium card, reveal them, and put them into your hand. Then, shuffle your deck.",,False,False,False,False,True,False,False,False,True,False,True,False,False,False
1093,Scoop Up Cyclone,TWM,162,Item,ACE SPEC,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,Put 1 of your Pokémon and all attached cards into your hand.,,False,False,False,False,True,False,False,False,True,False,True,False,False,False
1094,Bug Catching Set,TWM,143,Item,,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,Look at the top 7 cards of your deck. You may reveal up to 2 in any combination of {G} Pokémon and Basic {G} Energy cards you find there and put them into your hand. Shuffle the other cards back into your deck.,,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1095,Dangerous Laser,SFA,58,Item,ACE SPEC,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,Your opponent’s Active Pokémon is now Burned and Confused.,,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1096,Poké Vital A,SFA,62,Item,ACE SPEC,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,"Heal 150 damage from 1 of your Pokémon.

This card can’t be put into your hand or deck from the discard pile.",,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1097,Night Stretcher,SFA,61,Item,,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,Put a Pokémon or a Basic Energy card from your discard pile into your hand.,,False,False,False,False,True,False,False,False,False,False,True,False,True,False
1098,Glass Trumpet,SCR,135,Item,,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,"You can use this card only if you have any Tera Pokémon in play.

Choose up to 2 of your Benched {C} Pokémon and attach a Basic Energy card from your discard pile to each of them.",,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1099,Antique Root Fossil,SCR,130,Item,,Fossil,Evolve to Lileep,60.0,,,,0.0,1,0.0,0.0,0.0,0,"Play this card as if it were a 60-HP Basic {C} Pokémon. This card can’t be affected by any Special Conditions and can’t retreat.

At any time during your turn, you may discard this card from play. As long as this Pokémon is in the Active Spot, attacks used by your opponent’s Basic Pokémon cost {C} more.",[Ability] Primal Root,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1100,Energy Search Pro,SSP,176,Item,ACE SPEC,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,"Search your deck for any number of Basic Energy cards of different types, reveal them, and put them into your hand. Then, shuffle your deck.",,False,False,False,False,True,False,False,False,True,False,True,False,False,False
1101,Call Bell,SSP,165,Item,,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,"You can use this card only if you go second, and only during your first turn.

Search your deck for a Supporter card, reveal it, and put it into your hand. Then, shuffle your deck.",,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1102,Dusk Ball,SSP,175,Item,,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,Look at the bottom 7 cards of your deck. You may reveal a Pokémon you find there and put it into your hand. Shuffle the other cards back into your deck.,,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1103,Meddling Memo,SSP,181,Item,,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,"Your opponent counts the cards in their hand, shuffles those cards, and puts them on the bottom of their deck. If they do, they draw that many cards.",,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1104,Megaton Blower,SSP,182,Item,ACE SPEC,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,"Discard all Pokémon Tools and Special Energy from all of your opponent’s Pokémon, and discard a Stadium in play.",,False,False,False,False,True,False,False,True,True,False,False,False,True,False
1105,Dragon Elixir,SSP,172,Item,,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,Heal 60 damage from your Active {N} Pokémon.,,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1106,Deduction Kit,SSP,171,Item,,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,"Look at the top 3 cards of your deck and put them back in any order, or shuffle them and put them on the bottom of your deck.",,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1107,Scramble Switch,SSP,186,Item,ACE SPEC,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,"Switch your Active Pokémon with 1 of your Benched Pokémon. If you do, you may move any amount of Energy from the Pokémon you moved to your Bench to the new Active Pokémon.",,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1108,Chill Teaser Toy,SSP,166,Item,,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,"You can use this card only if you go second, and only during your first turn.
Put an Energy attached to 1 of your opponent’s Pokémon into their hand.",,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1109,Miracle Headset,SSP,183,Item,ACE SPEC,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,Put up to 2 Supporter cards from your discard pile into your hand.,,False,False,False,False,True,False,False,False,True,False,True,False,False,False
1110,Max Rod,PRE,116,Item,ACE SPEC,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,Put up to 5 in any combination of Pokémon and Basic Energy cards from your discard pile into your hand.,,False,False,False,False,True,False,False,False,True,False,True,False,True,False
1111,Treasure Tracker,PRE,131,Item,ACE SPEC,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,"Search your deck for up to 5 Pokémon Tool cards, reveal them, and put them into your hand. Then, shuffle your deck.",,False,False,False,False,True,False,False,False,True,False,True,False,False,False
1112,Super Potion,JTG,158,Item,,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,"Heal 60 damage from 1 of your Pokémon. If you healed any damage in this way, discard an Energy from that Pokémon.",,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1113,N’s PP Up,JTG,153,Item,,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,Attach a Basic Energy card from your discard pile to 1 of your Benched N’s Pokémon.,,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1114,Redeemable Ticket,JTG,156,Item,,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,"Count your Prize cards, shuffle them, and put them on the bottom of your deck. Then, take that many cards from the top of your deck and put them face down as your Prize cards.",,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1115,Hop’s Bag,JTG,147,Item,,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,"Search your deck for up to 2 Basic Hop’s Pokémon and put them onto your Bench. Then, shuffle your deck.",,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1116,Energy Switch,SVI,173,Item,,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,Move a Basic Energy from 1 of your Pokémon to another of your Pokémon.,,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1117,Potion,SVI,188,Item,,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,Heal 30 damage from 1 of your Pokémon.,,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1118,Energy Retrieval,SVI,171,Item,,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,Put up to 2 Basic Energy cards from your discard pile into your hand.,,False,False,False,False,True,False,False,False,False,False,True,False,True,False
1119,Energy Search,SVI,172,Item,,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,"Search your deck for a Basic Energy card, reveal it, and put it into your hand. Then, shuffle your deck.",,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1120,Crushing Hammer,SVI,168,Item,,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,"Flip a coin. If heads, discard an Energy from 1 of your opponent’s Pokémon.",,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1121,Ultra Ball,SVI,196,Item,,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,"You can use this card only if you discard 2 other cards from your hand.

Search your deck for a Pokémon, reveal it, and put it into your hand. Then, shuffle your deck.",,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1122,Pokégear 3.0,SVI,186,Item,,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,Look at the top 7 cards of your deck. You may reveal a Supporter card you find there and put it into your hand. Shuffle the other cards back into your deck.,,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1123,Switch,SVI,194,Item,,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,Switch your Active Pokémon with 1 of your Benched Pokémon.,,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1124,Pokémon Catcher,SVI,187,Item,,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,"Flip a coin. If heads, switch in 1 of your opponent’s Benched Pokémon to the Active Spot.",,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1125,Master Ball,TEF,153,Item,ACE SPEC,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,"Search your deck for a Pokémon, reveal it, and put it into your hand. Then, shuffle your deck.",,False,False,False,False,True,False,False,False,True,False,True,False,False,False
1126,Precious Trolley,SSP,185,Item,ACE SPEC,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,"Search your deck for any number of Basic Pokémon and put them onto your Bench. Then, shuffle your deck.",,False,False,False,False,True,False,False,False,True,False,True,False,False,False
1127,Tera Orb,SSP,189,Item,,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,"Search your deck for a Tera Pokémon, reveal it, and put it into your hand. Then, shuffle your deck.",,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1128,Brilliant Blender,SSP,164,Item,ACE SPEC,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,"Search your deck for up to 5 cards and discard them. Then, shuffle your deck.",,False,False,False,False,True,False,False,False,True,False,True,False,False,False
1129,Sacred Ash,DRI,168,Item,,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,Shuffle up to 5 Pokémon from your discard pile into your deck.,,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1130,Arven's Sandwich,DRI,161,Item,,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,"Heal 30 damage from your Active Pokémon. If that Pokémon is an Arven’s Pokémon, heal 100 damage from it instead.",,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1131,Team Rocket's Bother-Bot,DRI,172,Item,,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,Turn 1 of your opponent’s face-down Prize cards face up and choose a random card from your opponent’s hand. Your opponent reveals that card. You may have your opponent switch those cards. (That Prize card remains face up for the rest of the game.),,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1132,Team Rocket's Great Ball,DRI,175,Item,,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,"Search your deck for a Trainer card, reveal it, and put it into your hand. Then, shuffle your deck.",,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1133,Team Rocket's Venture Bomb,DRI,179,Item,,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,"Flip a coin. If heads, put 2 damage counters on 1 of your opponent’s Pokémon. If tails, put 2 damage counters on your Active Pokémon.",,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1134,Team Rocket's Transceiver,DRI,178,Item,,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,"Search your deck for a Supporter card that has “Team Rocket” in its name, reveal it, and put it into your hand. Then, shuffle your deck.",,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1135,Energy Coin,BLK,81,Item,,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,"Flip 2 coins. If both of them are heads, search your deck for a Basic Energy card and attach it to 1 of your Pokémon. Then, shuffle your deck.",,False,False,False,False,True,False,False,False,False,False,True,False,True,False
1136,Antique Cover Fossil,BLK,80,Item,,Fossil,Evolve to Tirtouga,60.0,,,,0.0,1,0.0,0.0,0.0,0,"Play this card as if it were a 60-HP Basic {C} Pokémon. This card can’t be affected by any Special Conditions and can’t retreat.

At any time during your turn, you may discard this card from play. Prevent all effects of attacks used by your opponent’s Pokémon done to this Pokémon. (Damage is not an effect.)",[Ability] Protective Cover,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1137,Tool Scrapper,WHT,85,Item,,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,Choose up to 2 Pokémon Tools attached to Pokémon (yours or your opponent’s) and discard them.,,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1138,Antique Plume Fossil,WHT,79,Item,,Fossil,Evolve to Archen,60.0,,,,0.0,1,0.0,0.0,0.0,0,"Play this card as if it were a 60-HP Basic {C} Pokémon. This card can’t be affected by any Special Conditions and can’t retreat.

At any time during your turn, you may discard this card from play. As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks from your opponent’s Pokémon.",[Ability] Plume Protection,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1139,Energy Recycler,DRI,164,Item,,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,Shuffle up to 5 Basic Energy cards from your discard pile into your deck.,,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1140,Iron Defender,MEG,118,Item,,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,"During your opponent’s next turn, all of your {M} Pokémon take 30 less damage from attacks from your opponent’s Pokémon (after applying Weakness and Resistance). (This includes new Pokémon that come into play.)",,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1141,Premium Power Pro,MEG,124,Item,,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,"During this turn, attacks used by your {F} Pokémon do 30 more damage to your opponent’s Active Pokémon (before applying Weakness and Resistance).",,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1142,Fighting Gong,MEG,116,Item,,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,"Search your deck for a Basic {F} Energy card or a Basic {F} Pokémon, reveal it, and put it into your hand. Then, shuffle your deck.",,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1143,Repel,MEG,126,Item,,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,Switch out your opponent’s Active Pokémon to the Bench. (Your opponent chooses the new Active Pokémon.),,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1144,Strange Timepiece,MEG,128,Item,,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,Devolve 1 of your evolved {P} Pokémon by putting any number of Evolution cards on it into your hand. (That Pokémon can’t evolve this turn.),,False,False,False,False,True,False,False,False,False,False,False,False,False,False
